Observed,Predicted,Error,phase
11.7,13.268182,0.062807216643375,train
12.5,13.495127,0.038281279979878104,train
12.9,13.935528,0.038587957179851945,train
13.9,14.109573,0.007482218520658003,train
13.6,13.615623,0.0005740486690389713,train
12.4,13.206788,0.03150681977573515,train
12.4,13.711618,0.05023123434259498,train
12.7,13.272705,0.022050274368531953,train
12.2,13.022317,0.03260275936689101,train
12.3,12.883125,0.02315539088011965,train
12.0,12.757101,0.030581167688288564,train
12.0,12.644382,0.026147235679899176,train
12.3,12.542154,0.009747710142087836,train
12.5,12.866594,0.014451853884246366,train
13.5,12.519438,-0.037685757009822615,train
12.7,12.076841,-0.02515084351469402,train
12.4,11.811729,-0.024296909409930848,train
12.6,11.554649,-0.04327742442687705,train
12.4,11.500088,-0.03765307913177488,train
11.3,11.08967,-0.009394064582719176,train
11.1,10.788672,-0.014223243990256682,train
10.9,10.52446,-0.017528553306553514,train
11.1,10.272179,-0.03873361393577272,train
11.1,10.042957,-0.04999504285025195,train
10.3,9.861511,-0.021748813921011887,train
10.2,9.873755,-0.016252283140491517,train
10.2,9.56064,-0.03235520051535354,train
8.9,9.599915,0.03783341510913745,train
8.7,9.2315855,0.029645214525840267,train
8.6,9.025427,0.0241370876980348,train
8.2,9.058733,0.04975644430848645,train
8.7,8.753865,0.003086160720335112,train
8.8,8.6599655,-0.008020329361302956,train
9.4,6.59254,-0.1755480952709499,train
9.4,8.743732,-0.036170461709442304,train
9.0,8.59083,-0.023260423428769637,train
8.3,7.816558,-0.02999662237248628,train
8.0,7.120841,-0.05814220069930965,train
7.6,6.609771,-0.0696864961530768,train
7.4,6.247302,-0.08446343660290379,train
7.3,5.989566,-0.09860625527444328,train
6.5,6.0462523,-0.03616599923728872,train
6.5,5.779886,-0.05864176952964353,train
6.2,5.213409,-0.08644138515878384,train
6.1,5.2738104,-0.0726396429002798,train
